json_data
"{""name"": ""Location310 in Rectangle 1"", ""coordinates"": [99.452591, 19.813868]}"
"{""name"": ""Location311 in Rectangle 2"", ""coordinates"": [104.59988, 8.467702]}"
"{""name"": ""Location312 in Rectangle 2"", ""coordinates"": [105.961355, 8.472335]}"
"{""name"": ""Location313 in Rectangle 2"", ""coordinates"": [101.053215, 8.580738]}"
"{""name"": ""Location314 in Rectangle 2"", ""coordinates"": [100.641039, 8.548859]}"
"{""name"": ""Location315 in Rectangle 2"", ""coordinates"": [98.268162, 8.420083]}"
"{""name"": ""Location316 in Rectangle 1"", ""coordinates"": [98.890174, 20.016369]}"
"{""name"": ""Location317 in Rectangle 1"", ""coordinates"": [102.627364, 19.668294]}"
"{""name"": ""Location318 in Rectangle 2"", ""coordinates"": [97.940498, 8.541108]}"
"{""name"": ""Location319 in Rectangle 1"", ""coordinates"": [105.375115, 19.893216]}"
"{""name"": ""Location320 in Rectangle 2"", ""coordinates"": [100.692004, 8.450789]}"
"{""name"": ""Location321 in Rectangle 1"", ""coordinates"": [97.529706, 19.780975]}"
"{""name"": ""Location322 in Rectangle 1"", ""coordinates"": [105.450795, 20.088525]}"
"{""name"": ""Location323 in Rectangle 2"", ""coordinates"": [99.167827, 8.570474]}"
"{""name"": ""Location324 in Rectangle 1"", ""coordinates"": [98.539088, 19.560717]}"
"{""name"": ""Location325 in Rectangle 2"", ""coordinates"": [99.608453, 8.480888]}"
"{""name"": ""Location326 in Rectangle 1"", ""coordinates"": [101.115993, 19.530055]}"
"{""name"": ""Location327 in Rectangle 1"", ""coordinates"": [102.385702, 19.710011]}"
"{""name"": ""Location328 in Rectangle 1"", ""coordinates"": [103.199764, 20.103087]}"
"{""name"": ""Location329 in Rectangle 2"", ""coordinates"": [98.308612, 8.534378]}"
"{""name"": ""Location330 in Rectangle 2"", ""coordinates"": [102.320133, 8.43779]}"
"{""name"": ""Location331 in Rectangle 1"", ""coordinates"": [101.780481, 19.813447]}"
"{""name"": ""Location332 in Rectangle 2"", ""coordinates"": [98.368018, 8.465827]}"
"{""name"": ""Location333 in Rectangle 2"", ""coordinates"": [99.192299, 8.460251]}"
"{""name"": ""Location334 in Rectangle 1"", ""coordinates"": [99.957032, 19.627598]}"
"{""name"": ""Location335 in Rectangle 1"", ""coordinates"": [100.649806, 19.901728]}"
"{""name"": ""Location336 in Rectangle 2"", ""coordinates"": [98.965407, 8.589146]}"
"{""name"": ""Location337 in Rectangle 1"", ""coordinates"": [99.715332, 19.996497]}"
"{""name"": ""Location338 in Rectangle 1"", ""coordinates"": [101.906871, 19.842044]}"
"{""name"": ""Location339 in Rectangle 1"", ""coordinates"": [98.595809, 19.995809]}"
"{""name"": ""Location340 in Rectangle 2"", ""coordinates"": [103.248347, 8.438749]}"
"{""name"": ""Location341 in Rectangle 1"", ""coordinates"": [102.868546, 19.872419]}"
"{""name"": ""Location342 in Rectangle 1"", ""coordinates"": [103.240866, 19.551875]}"
"{""name"": ""Location343 in Rectangle 1"", ""coordinates"": [102.890494, 20.028612]}"
"{""name"": ""Location344 in Rectangle 1"", ""coordinates"": [106.292424, 19.826809]}"
"{""name"": ""Location345 in Rectangle 2"", ""coordinates"": [100.120823, 8.513851]}"
"{""name"": ""Location346 in Rectangle 2"", ""coordinates"": [101.191627, 8.541363]}"
"{""name"": ""Location347 in Rectangle 1"", ""coordinates"": [104.809265, 19.909668]}"
"{""name"": ""Location348 in Rectangle 1"", ""coordinates"": [102.576058, 19.704436]}"
"{""name"": ""Location349 in Rectangle 2"", ""coordinates"": [99.85205, 8.464772]}"
"{""name"": ""Location350 in Rectangle 2"", ""coordinates"": [101.654463, 8.403728]}"
"{""name"": ""Location351 in Rectangle 1"", ""coordinates"": [100.520181, 19.656752]}"
"{""name"": ""Location352 in Rectangle 2"", ""coordinates"": [105.091056, 8.404689]}"
"{""name"": ""Location353 in Rectangle 1"", ""coordinates"": [104.379075, 19.832805]}"
"{""name"": ""Location354 in Rectangle 1"", ""coordinates"": [98.619987, 19.54944]}"
"{""name"": ""Location355 in Rectangle 1"", ""coordinates"": [99.842756, 19.45746]}"
"{""name"": ""Location356 in Rectangle 1"", ""coordinates"": [101.519393, 19.450864]}"
"{""name"": ""Location357 in Rectangle 1"", ""coordinates"": [98.548825, 19.939429]}"
"{""name"": ""Location358 in Rectangle 2"", ""coordinates"": [104.82121, 8.588959]}"
"{""name"": ""Location359 in Rectangle 1"", ""coordinates"": [102.401193, 19.614331]}"
"{""name"": ""Location360 in Rectangle 1"", ""coordinates"": [105.872166, 19.473678]}"
"{""name"": ""Location361 in Rectangle 1"", ""coordinates"": [99.817258, 19.896742]}"
"{""name"": ""Location362 in Rectangle 1"", ""coordinates"": [101.488973, 19.973821]}"
"{""name"": ""Location363 in Rectangle 2"", ""coordinates"": [101.546234, 8.591332]}"
"{""name"": ""Location364 in Rectangle 1"", ""coordinates"": [103.396027, 19.894626]}"
"{""name"": ""Location365 in Rectangle 1"", ""coordinates"": [99.550609, 19.834871]}"
"{""name"": ""Location366 in Rectangle 1"", ""coordinates"": [99.050098, 19.791909]}"
"{""name"": ""Location367 in Rectangle 1"", ""coordinates"": [104.975084, 19.698396]}"
"{""name"": ""Location368 in Rectangle 2"", ""coordinates"": [101.170577, 8.406799]}"
"{""name"": ""Location369 in Rectangle 1"", ""coordinates"": [98.591847, 19.640587]}"
"{""name"": ""Location370 in Rectangle 1"", ""coordinates"": [103.426373, 19.985221]}"
"{""name"": ""Location371 in Rectangle 1"", ""coordinates"": [99.087033, 19.524358]}"
"{""name"": ""Location372 in Rectangle 2"", ""coordinates"": [99.970878, 8.591652]}"
"{""name"": ""Location373 in Rectangle 1"", ""coordinates"": [99.411361, 19.707362]}"
"{""name"": ""Location374 in Rectangle 2"", ""coordinates"": [105.980995, 8.546816]}"
"{""name"": ""Location375 in Rectangle 2"", ""coordinates"": [103.511496, 8.550076]}"
"{""name"": ""Location376 in Rectangle 2"", ""coordinates"": [98.39322, 8.537615]}"
"{""name"": ""Location377 in Rectangle 2"", ""coordinates"": [101.364023, 8.475016]}"
"{""name"": ""Location378 in Rectangle 2"", ""coordinates"": [104.906408, 8.441994]}"
"{""name"": ""Location379 in Rectangle 1"", ""coordinates"": [97.456206, 19.685181]}"
"{""name"": ""Location380 in Rectangle 1"", ""coordinates"": [103.849845, 20.025811]}"
"{""name"": ""Location381 in Rectangle 2"", ""coordinates"": [99.293087, 8.410474]}"
"{""name"": ""Location382 in Rectangle 2"", ""coordinates"": [102.110145, 8.460816]}"
"{""name"": ""Location383 in Rectangle 1"", ""coordinates"": [97.563213, 19.794355]}"
"{""name"": ""Location384 in Rectangle 2"", ""coordinates"": [100.303253, 8.46766]}"
"{""name"": ""Location385 in Rectangle 1"", ""coordinates"": [104.544262, 19.636152]}"
"{""name"": ""Location386 in Rectangle 1"", ""coordinates"": [99.125727, 19.506417]}"
"{""name"": ""Location387 in Rectangle 2"", ""coordinates"": [102.072818, 8.568558]}"
"{""name"": ""Location388 in Rectangle 2"", ""coordinates"": [101.724937, 8.411429]}"
"{""name"": ""Location389 in Rectangle 1"", ""coordinates"": [106.014366, 19.921201]}"
"{""name"": ""Location390 in Rectangle 2"", ""coordinates"": [102.012181, 8.52227]}"
"{""name"": ""Location391 in Rectangle 1"", ""coordinates"": [97.954815, 19.517822]}"
"{""name"": ""Location392 in Rectangle 1"", ""coordinates"": [98.519231, 19.576961]}"
"{""name"": ""Location393 in Rectangle 2"", ""coordinates"": [106.008295, 8.553562]}"
"{""name"": ""Location394 in Rectangle 1"", ""coordinates"": [97.287542, 20.079838]}"
"{""name"": ""Location395 in Rectangle 1"", ""coordinates"": [97.608564, 19.987892]}"
"{""name"": ""Location396 in Rectangle 1"", ""coordinates"": [105.868165, 19.818755]}"
"{""name"": ""Location397 in Rectangle 1"", ""coordinates"": [100.884956, 19.767741]}"
"{""name"": ""Location398 in Rectangle 1"", ""coordinates"": [106.416664, 19.501156]}"
"{""name"": ""Location399 in Rectangle 2"", ""coordinates"": [100.432882, 8.549065]}"
"{""name"": ""Location400 in Rectangle 1"", ""coordinates"": [103.539387, 19.686219]}"
"{""name"": ""Location401 in Rectangle 2"", ""coordinates"": [100.77404, 8.506064]}"
"{""name"": ""Location402 in Rectangle 1"", ""coordinates"": [99.592441, 19.968029]}"
"{""name"": ""Location403 in Rectangle 2"", ""coordinates"": [99.718374, 8.55748]}"
"{""name"": ""Location404 in Rectangle 1"", ""coordinates"": [102.027015, 19.555402]}"
"{""name"": ""Location405 in Rectangle 2"", ""coordinates"": [97.218986, 8.409176]}"
"{""name"": ""Location406 in Rectangle 2"", ""coordinates"": [98.887628, 8.502984]}"
"{""name"": ""Location407 in Rectangle 2"", ""coordinates"": [105.103121, 8.446609]}"
"{""name"": ""Location408 in Rectangle 1"", ""coordinates"": [97.71706, 19.989526]}"
"{""name"": ""Location409 in Rectangle 2"", ""coordinates"": [104.427834, 8.491153]}"
"{""name"": ""Location410 in Rectangle 1"", ""coordinates"": [101.275292, 20.057036]}"
"{""name"": ""Location411 in Rectangle 2"", ""coordinates"": [102.747801, 8.387682]}"
"{""name"": ""Location412 in Rectangle 2"", ""coordinates"": [97.248135, 8.391563]}"
"{""name"": ""Location413 in Rectangle 2"", ""coordinates"": [102.521507, 8.476439]}"
"{""name"": ""Location414 in Rectangle 1"", ""coordinates"": [101.099342, 19.893003]}"
"{""name"": ""Location415 in Rectangle 2"", ""coordinates"": [102.351766, 8.420869]}"
"{""name"": ""Location416 in Rectangle 2"", ""coordinates"": [101.396806, 8.4467]}"
"{""name"": ""Location417 in Rectangle 1"", ""coordinates"": [101.041509, 20.056277]}"
"{""name"": ""Location418 in Rectangle 2"", ""coordinates"": [105.073568, 8.556272]}"
"{""name"": ""Location419 in Rectangle 1"", ""coordinates"": [100.97171, 19.479877]}"
"{""name"": ""Location420 in Rectangle 2"", ""coordinates"": [99.19525, 8.548982]}"
"{""name"": ""Location421 in Rectangle 2"", ""coordinates"": [97.719588, 8.59124]}"
"{""name"": ""Location422 in Rectangle 1"", ""coordinates"": [103.873861, 19.480765]}"
"{""name"": ""Location423 in Rectangle 2"", ""coordinates"": [99.911642, 8.428016]}"
"{""name"": ""Location424 in Rectangle 1"", ""coordinates"": [102.5956, 20.025188]}"
"{""name"": ""Location425 in Rectangle 2"", ""coordinates"": [105.789361, 8.484687]}"
"{""name"": ""Location426 in Rectangle 1"", ""coordinates"": [99.3539, 19.836518]}"
"{""name"": ""Location427 in Rectangle 1"", ""coordinates"": [104.3466, 19.939073]}"
"{""name"": ""Location428 in Rectangle 1"", ""coordinates"": [99.574208, 19.567569]}"
"{""name"": ""Location429 in Rectangle 1"", ""coordinates"": [106.433116, 20.063558]}"
"{""name"": ""Location430 in Rectangle 2"", ""coordinates"": [99.006459, 8.499232]}"
"{""name"": ""Location431 in Rectangle 2"", ""coordinates"": [100.523321, 8.565536]}"
"{""name"": ""Location432 in Rectangle 2"", ""coordinates"": [100.147169, 8.531573]}"
"{""name"": ""Location433 in Rectangle 1"", ""coordinates"": [105.723228, 19.923953]}"
"{""name"": ""Location434 in Rectangle 2"", ""coordinates"": [98.864681, 8.568644]}"
"{""name"": ""Location435 in Rectangle 2"", ""coordinates"": [102.722365, 8.427042]}"
"{""name"": ""Location436 in Rectangle 2"", ""coordinates"": [98.273507, 8.451244]}"
"{""name"": ""Location437 in Rectangle 2"", ""coordinates"": [100.430022, 8.587283]}"
"{""name"": ""Location438 in Rectangle 2"", ""coordinates"": [102.971352, 8.58463]}"
"{""name"": ""Location439 in Rectangle 1"", ""coordinates"": [99.642521, 20.081902]}"
"{""name"": ""Location440 in Rectangle 1"", ""coordinates"": [102.097547, 19.591698]}"
"{""name"": ""Location441 in Rectangle 2"", ""coordinates"": [104.191425, 8.391044]}"
"{""name"": ""Location442 in Rectangle 1"", ""coordinates"": [101.682916, 19.515192]}"
"{""name"": ""Location443 in Rectangle 2"", ""coordinates"": [98.733463, 8.572046]}"
"{""name"": ""Location444 in Rectangle 2"", ""coordinates"": [104.191127, 8.543877]}"
"{""name"": ""Location445 in Rectangle 2"", ""coordinates"": [102.864032, 8.568241]}"
"{""name"": ""Location446 in Rectangle 1"", ""coordinates"": [98.061572, 19.986117]}"
"{""name"": ""Location447 in Rectangle 2"", ""coordinates"": [105.888306, 8.481968]}"
"{""name"": ""Location448 in Rectangle 1"", ""coordinates"": [104.232709, 19.975105]}"
"{""name"": ""Location449 in Rectangle 2"", ""coordinates"": [99.748791, 8.457252]}"
"{""name"": ""Location450 in Rectangle 1"", ""coordinates"": [99.268281, 19.944106]}"
"{""name"": ""Location451 in Rectangle 2"", ""coordinates"": [101.983533, 8.49246]}"
"{""name"": ""Location452 in Rectangle 2"", ""coordinates"": [100.768732, 8.590765]}"
"{""name"": ""Location453 in Rectangle 2"", ""coordinates"": [97.736824, 8.494843]}"
"{""name"": ""Location454 in Rectangle 1"", ""coordinates"": [97.520605, 19.627043]}"
"{""name"": ""Location455 in Rectangle 1"", ""coordinates"": [98.631705, 19.990769]}"
"{""name"": ""Location456 in Rectangle 1"", ""coordinates"": [98.49203, 19.608975]}"
"{""name"": ""Location457 in Rectangle 1"", ""coordinates"": [104.735105, 19.720551]}"
"{""name"": ""Location458 in Rectangle 2"", ""coordinates"": [97.945613, 8.399806]}"
"{""name"": ""Location459 in Rectangle 1"", ""coordinates"": [105.198037, 19.474273]}"
"{""name"": ""Location460 in Rectangle 1"", ""coordinates"": [100.496262, 19.916741]}"
"{""name"": ""Location461 in Rectangle 2"", ""coordinates"": [99.310793, 8.39789]}"
"{""name"": ""Location462 in Rectangle 2"", ""coordinates"": [98.60296, 8.389055]}"
"{""name"": ""Location463 in Rectangle 2"", ""coordinates"": [105.547249, 8.535304]}"
"{""name"": ""Location464 in Rectangle 2"", ""coordinates"": [101.563446, 8.532354]}"
"{""name"": ""Location465 in Rectangle 2"", ""coordinates"": [103.48361, 8.485352]}"
"{""name"": ""Location466 in Rectangle 2"", ""coordinates"": [98.856626, 8.597173]}"
"{""name"": ""Location467 in Rectangle 1"", ""coordinates"": [101.600674, 19.76986]}"
"{""name"": ""Location468 in Rectangle 1"", ""coordinates"": [98.178491, 19.714897]}"
"{""name"": ""Location469 in Rectangle 1"", ""coordinates"": [103.603027, 20.073011]}"
"{""name"": ""Location470 in Rectangle 2"", ""coordinates"": [98.290296, 8.560264]}"
"{""name"": ""Location471 in Rectangle 1"", ""coordinates"": [104.639283, 19.801672]}"
"{""name"": ""Location472 in Rectangle 1"", ""coordinates"": [101.236602, 19.944529]}"
"{""name"": ""Location473 in Rectangle 2"", ""coordinates"": [98.499594, 8.494713]}"
"{""name"": ""Location474 in Rectangle 2"", ""coordinates"": [102.251608, 8.476719]}"
"{""name"": ""Location475 in Rectangle 1"", ""coordinates"": [100.871299, 19.546939]}"
"{""name"": ""Location476 in Rectangle 2"", ""coordinates"": [100.156149, 8.52925]}"
"{""name"": ""Location477 in Rectangle 1"", ""coordinates"": [103.856439, 19.501879]}"
"{""name"": ""Location478 in Rectangle 2"", ""coordinates"": [101.418356, 8.518692]}"
"{""name"": ""Location479 in Rectangle 2"", ""coordinates"": [104.423916, 8.465257]}"
"{""name"": ""Location480 in Rectangle 2"", ""coordinates"": [105.000041, 8.447239]}"
"{""name"": ""Location481 in Rectangle 1"", ""coordinates"": [97.775203, 19.455472]}"
"{""name"": ""Location482 in Rectangle 1"", ""coordinates"": [105.98309, 19.631781]}"
"{""name"": ""Location483 in Rectangle 1"", ""coordinates"": [102.596011, 20.023564]}"
"{""name"": ""Location484 in Rectangle 2"", ""coordinates"": [100.640669, 8.53938]}"
"{""name"": ""Location485 in Rectangle 1"", ""coordinates"": [104.540463, 19.613665]}"
"{""name"": ""Location486 in Rectangle 2"", ""coordinates"": [98.468517, 8.530121]}"
"{""name"": ""Location487 in Rectangle 2"", ""coordinates"": [99.511212, 8.483699]}"
"{""name"": ""Location488 in Rectangle 2"", ""coordinates"": [103.78371, 8.520645]}"
"{""name"": ""Location489 in Rectangle 2"", ""coordinates"": [101.083247, 8.426992]}"
"{""name"": ""Location490 in Rectangle 2"", ""coordinates"": [101.721192, 8.546455]}"
"{""name"": ""Location491 in Rectangle 1"", ""coordinates"": [100.338967, 19.945211]}"
"{""name"": ""Location492 in Rectangle 1"", ""coordinates"": [104.241297, 19.869653]}"
"{""name"": ""Location493 in Rectangle 1"", ""coordinates"": [104.247869, 19.701909]}"
"{""name"": ""Location494 in Rectangle 2"", ""coordinates"": [102.039704, 8.561134]}"
"{""name"": ""Location495 in Rectangle 1"", ""coordinates"": [105.500552, 19.721541]}"
"{""name"": ""Location496 in Rectangle 2"", ""coordinates"": [102.258877, 8.497911]}"
"{""name"": ""Location497 in Rectangle 2"", ""coordinates"": [97.928137, 8.439562]}"
"{""name"": ""Location498 in Rectangle 2"", ""coordinates"": [103.987149, 8.421812]}"
"{""name"": ""Location499 in Rectangle 2"", ""coordinates"": [104.357184, 8.559804]}"
"{""name"": ""Location500 in Rectangle 2"", ""coordinates"": [99.907275, 8.549049]}"
"{""name"": ""Location501 in Rectangle 1"", ""coordinates"": [99.947458, 19.526933]}"
"{""name"": ""Location502 in Rectangle 1"", ""coordinates"": [102.897101, 20.038416]}"
"{""name"": ""Location503 in Rectangle 1"", ""coordinates"": [105.452979, 19.757287]}"
"{""name"": ""Location504 in Rectangle 2"", ""coordinates"": [104.700122, 8.503732]}"
"{""name"": ""Location505 in Rectangle 2"", ""coordinates"": [105.086428, 8.469102]}"
"{""name"": ""Location506 in Rectangle 1"", ""coordinates"": [103.130639, 19.785671]}"
"{""name"": ""Location507 in Rectangle 1"", ""coordinates"": [104.73924, 19.706678]}"
"{""name"": ""Location508 in Rectangle 1"", ""coordinates"": [104.859725, 19.959138]}"
"{""name"": ""Location509 in Rectangle 1"", ""coordinates"": [99.157855, 19.707957]}"
"{""name"": ""Location510 in Rectangle 1"", ""coordinates"": [105.455762, 19.821745]}"
"{""name"": ""Location511 in Rectangle 2"", ""coordinates"": [101.482551, 8.418671]}"
"{""name"": ""Location512 in Rectangle 1"", ""coordinates"": [103.557547, 19.686857]}"
"{""name"": ""Location513 in Rectangle 2"", ""coordinates"": [105.741987, 8.38079]}"
"{""name"": ""Location514 in Rectangle 2"", ""coordinates"": [97.517391, 8.473218]}"
"{""name"": ""Location515 in Rectangle 2"", ""coordinates"": [97.828062, 8.572059]}"
"{""name"": ""Location516 in Rectangle 2"", ""coordinates"": [102.517314, 8.45315]}"
"{""name"": ""Location517 in Rectangle 1"", ""coordinates"": [98.738201, 19.492369]}"
"{""name"": ""Location518 in Rectangle 2"", ""coordinates"": [102.388923, 8.405523]}"
"{""name"": ""Location519 in Rectangle 2"", ""coordinates"": [98.210339, 8.499328]}"
"{""name"": ""Location520 in Rectangle 1"", ""coordinates"": [101.73764, 19.762015]}"
"{""name"": ""Location521 in Rectangle 2"", ""coordinates"": [103.760305, 8.524087]}"
"{""name"": ""Location522 in Rectangle 1"", ""coordinates"": [98.278572, 19.655187]}"
"{""name"": ""Location523 in Rectangle 1"", ""coordinates"": [104.410432, 19.611803]}"
"{""name"": ""Location524 in Rectangle 1"", ""coordinates"": [101.244609, 19.599014]}"
"{""name"": ""Location525 in Rectangle 1"", ""coordinates"": [106.255706, 20.013704]}"
"{""name"": ""Location526 in Rectangle 2"", ""coordinates"": [97.705616, 8.570831]}"
"{""name"": ""Location527 in Rectangle 1"", ""coordinates"": [106.398359, 19.785492]}"
"{""name"": ""Location528 in Rectangle 2"", ""coordinates"": [99.949911, 8.411706]}"
"{""name"": ""Location529 in Rectangle 2"", ""coordinates"": [105.366069, 8.435624]}"
"{""name"": ""Location530 in Rectangle 1"", ""coordinates"": [103.9376, 20.087009]}"
"{""name"": ""Location531 in Rectangle 2"", ""coordinates"": [102.442101, 8.518908]}"
"{""name"": ""Location532 in Rectangle 1"", ""coordinates"": [105.159629, 19.675751]}"
"{""name"": ""Location533 in Rectangle 1"", ""coordinates"": [97.261985, 19.97408]}"
"{""name"": ""Location534 in Rectangle 1"", ""coordinates"": [98.424274, 19.503816]}"
"{""name"": ""Location535 in Rectangle 1"", ""coordinates"": [99.660794, 19.647298]}"
"{""name"": ""Location536 in Rectangle 1"", ""coordinates"": [99.815726, 20.018049]}"
"{""name"": ""Location537 in Rectangle 1"", ""coordinates"": [101.577204, 19.714655]}"
"{""name"": ""Location538 in Rectangle 1"", ""coordinates"": [98.285816, 19.807686]}"
"{""name"": ""Location539 in Rectangle 2"", ""coordinates"": [99.787901, 8.496436]}"
"{""name"": ""Location540 in Rectangle 2"", ""coordinates"": [99.669408, 8.500068]}"
"{""name"": ""Location541 in Rectangle 1"", ""coordinates"": [102.584664, 19.589204]}"
"{""name"": ""Location542 in Rectangle 2"", ""coordinates"": [103.479696, 8.426844]}"
"{""name"": ""Location543 in Rectangle 1"", ""coordinates"": [99.530881, 19.88853]}"
"{""name"": ""Location544 in Rectangle 1"", ""coordinates"": [105.444601, 19.933636]}"
"{""name"": ""Location545 in Rectangle 2"", ""coordinates"": [102.597347, 8.413423]}"
"{""name"": ""Location546 in Rectangle 1"", ""coordinates"": [103.251927, 19.851846]}"
"{""name"": ""Location547 in Rectangle 2"", ""coordinates"": [102.580897, 8.419235]}"
"{""name"": ""Location548 in Rectangle 1"", ""coordinates"": [105.5062, 19.923189]}"
"{""name"": ""Location549 in Rectangle 1"", ""coordinates"": [106.206766, 19.828344]}"
"{""name"": ""Location550 in Rectangle 1"", ""coordinates"": [98.042375, 19.57103]}"
"{""name"": ""Location551 in Rectangle 1"", ""coordinates"": [101.440054, 19.928858]}"
"{""name"": ""Location552 in Rectangle 2"", ""coordinates"": [99.898953, 8.578035]}"
"{""name"": ""Location553 in Rectangle 1"", ""coordinates"": [103.474323, 19.962404]}"
"{""name"": ""Location554 in Rectangle 1"", ""coordinates"": [100.851691, 19.910468]}"
"{""name"": ""Location555 in Rectangle 1"", ""coordinates"": [99.241906, 19.865168]}"
"{""name"": ""Location556 in Rectangle 1"", ""coordinates"": [101.321554, 20.035879]}"
"{""name"": ""Location557 in Rectangle 2"", ""coordinates"": [101.495264, 8.551505]}"
"{""name"": ""Location558 in Rectangle 1"", ""coordinates"": [99.252118, 20.092554]}"
"{""name"": ""Location559 in Rectangle 2"", ""coordinates"": [101.13152, 8.540812]}"
"{""name"": ""Location560 in Rectangle 1"", ""coordinates"": [99.832155, 20.04121]}"
"{""name"": ""Location561 in Rectangle 1"", ""coordinates"": [104.068081, 20.043787]}"
"{""name"": ""Location562 in Rectangle 1"", ""coordinates"": [98.795755, 19.474351]}"
"{""name"": ""Location563 in Rectangle 2"", ""coordinates"": [105.221346, 8.50047]}"
"{""name"": ""Location564 in Rectangle 2"", ""coordinates"": [100.098886, 8.542893]}"
"{""name"": ""Location565 in Rectangle 2"", ""coordinates"": [98.581382, 8.483362]}"
"{""name"": ""Location566 in Rectangle 2"", ""coordinates"": [99.120732, 8.385773]}"
"{""name"": ""Location567 in Rectangle 2"", ""coordinates"": [100.870204, 8.406154]}"
"{""name"": ""Location568 in Rectangle 2"", ""coordinates"": [99.385624, 8.453461]}"
"{""name"": ""Location569 in Rectangle 1"", ""coordinates"": [97.329638, 19.450514]}"
"{""name"": ""Location570 in Rectangle 2"", ""coordinates"": [103.056983, 8.509581]}"
"{""name"": ""Location571 in Rectangle 1"", ""coordinates"": [101.706734, 19.526567]}"
"{""name"": ""Location572 in Rectangle 2"", ""coordinates"": [102.46051, 8.527529]}"
"{""name"": ""Location573 in Rectangle 1"", ""coordinates"": [101.908858, 20.054811]}"
"{""name"": ""Location574 in Rectangle 1"", ""coordinates"": [102.938143, 19.990297]}"
"{""name"": ""Location575 in Rectangle 2"", ""coordinates"": [102.749933, 8.460203]}"
"{""name"": ""Location576 in Rectangle 1"", ""coordinates"": [100.859817, 20.088531]}"
"{""name"": ""Location577 in Rectangle 1"", ""coordinates"": [106.046725, 19.773069]}"
"{""name"": ""Location578 in Rectangle 2"", ""coordinates"": [103.334065, 8.430094]}"
"{""name"": ""Location579 in Rectangle 2"", ""coordinates"": [97.241856, 8.408856]}"
"{""name"": ""Location580 in Rectangle 1"", ""coordinates"": [101.834702, 19.691431]}"
"{""name"": ""Location581 in Rectangle 1"", ""coordinates"": [100.705383, 20.086863]}"
"{""name"": ""Location582 in Rectangle 1"", ""coordinates"": [104.645301, 19.593552]}"
"{""name"": ""Location583 in Rectangle 1"", ""coordinates"": [98.045324, 19.569339]}"
"{""name"": ""Location584 in Rectangle 1"", ""coordinates"": [97.533257, 20.013983]}"
"{""name"": ""Location585 in Rectangle 1"", ""coordinates"": [102.683694, 19.612065]}"
"{""name"": ""Location586 in Rectangle 1"", ""coordinates"": [106.350456, 19.556381]}"
"{""name"": ""Location587 in Rectangle 1"", ""coordinates"": [101.594663, 19.478674]}"
"{""name"": ""Location588 in Rectangle 1"", ""coordinates"": [104.683393, 19.872338]}"
"{""name"": ""Location589 in Rectangle 1"", ""coordinates"": [99.451591, 19.532205]}"
"{""name"": ""Location590 in Rectangle 2"", ""coordinates"": [98.619727, 8.438389]}"
"{""name"": ""Location591 in Rectangle 1"", ""coordinates"": [98.778041, 19.662203]}"
"{""name"": ""Location592 in Rectangle 1"", ""coordinates"": [103.878475, 20.05338]}"
"{""name"": ""Location593 in Rectangle 2"", ""coordinates"": [102.379939, 8.493478]}"
"{""name"": ""Location594 in Rectangle 2"", ""coordinates"": [97.996083, 8.488689]}"
"{""name"": ""Location595 in Rectangle 2"", ""coordinates"": [104.340932, 8.445213]}"
"{""name"": ""Location596 in Rectangle 2"", ""coordinates"": [98.359037, 8.444487]}"
"{""name"": ""Location597 in Rectangle 1"", ""coordinates"": [106.203693, 19.8135]}"
"{""name"": ""Location598 in Rectangle 1"", ""coordinates"": [105.948687, 19.514678]}"
"{""name"": ""Location599 in Rectangle 2"", ""coordinates"": [101.415387, 8.593932]}"
"{""name"": ""Location600 in Rectangle 2"", ""coordinates"": [103.213215, 8.385742]}"
"{""name"": ""Location601 in Rectangle 1"", ""coordinates"": [104.39683, 19.876298]}"
"{""name"": ""Location602 in Rectangle 1"", ""coordinates"": [102.590539, 19.867921]}"
"{""name"": ""Location603 in Rectangle 2"", ""coordinates"": [99.676763, 8.494964]}"
"{""name"": ""Location604 in Rectangle 1"", ""coordinates"": [99.963591, 19.714772]}"
"{""name"": ""Location605 in Rectangle 2"", ""coordinates"": [103.62756, 8.512464]}"
"{""name"": ""Location606 in Rectangle 2"", ""coordinates"": [103.203076, 8.557915]}"
"{""name"": ""Location607 in Rectangle 1"", ""coordinates"": [104.68536, 20.014143]}"
"{""name"": ""Location608 in Rectangle 2"", ""coordinates"": [102.613705, 8.510087]}"
"{""name"": ""Location609 in Rectangle 2"", ""coordinates"": [103.630252, 8.545689]}"
"{""name"": ""Location610 in Rectangle 2"", ""coordinates"": [99.971545, 8.530757]}"
"{""name"": ""Location611 in Rectangle 1"", ""coordinates"": [98.386146, 19.582856]}"
"{""name"": ""Location612 in Rectangle 1"", ""coordinates"": [102.738165, 19.755462]}"
"{""name"": ""Location613 in Rectangle 2"", ""coordinates"": [98.710666, 8.507851]}"
"{""name"": ""Location614 in Rectangle 1"", ""coordinates"": [102.148287, 19.466806]}"
"{""name"": ""Location615 in Rectangle 1"", ""coordinates"": [105.725613, 19.478868]}"
"{""name"": ""Location616 in Rectangle 1"", ""coordinates"": [105.895798, 19.751887]}"
"{""name"": ""Location617 in Rectangle 2"", ""coordinates"": [97.89714, 8.434615]}"
"{""name"": ""Location618 in Rectangle 2"", ""coordinates"": [102.758271, 8.450557]}"
"{""name"": ""Location619 in Rectangle 1"", ""coordinates"": [104.490535, 19.754873]}"
"{""name"": ""Location620 in Rectangle 1"", ""coordinates"": [100.99783, 19.834794]}"
